OTUID,SILVA_Order,SILVA_Family,SILVA_Genus,GTDB226_Order,GTDB226_Family,GTDB226_Genus,GTDB226_confidence,preferred_label,ecological_guild,annotation_source,annotation_note,analysis_label,label_basis,decision_rule,ecological_group,preferred_label_old,annotation_source_old
c66c9ffec15e6156ae952c9abd9b7baf,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,o__Australimonadales,f__Australimonadaceae,g__JADFRC01,0.9554890097947452,SAR202 / JADFRC01,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202 / JADFRC01,SILVA-ecological+GTDB
c7395de6413a8860f81fa72dbbd80030,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,o__Lucifugimonadales,f__Lucifugimonadaceae,g__VGZT01,0.7991285756373296,SAR202 / VGZT01,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202 / VGZT01,SILVA-ecological+GTDB
c9440c92686b4cda0596a912eb907863,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,o__SAR202,,,0.9852203507714892,SAR202,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202,SILVA-ecological+GTDB
d4af9004408f98365c9753477e4a79e6,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,o__SAR202,,,0.9957985285075562,SAR202,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202,SILVA-ecological+GTDB
d4fd461c7ef768165a1f4ee3ce136973,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,o__UBA3495,f__UBA3495,,0.8630132926262983,SAR202,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202,SILVA-ecological+GTDB
d5cf00f1e98b948c5b9c81368b22de16,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,o__UBA3495,f__UBA3495,,0.8991614374720895,SAR202,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202,SILVA-ecological+GTDB
d71daf3db46934370df6440327c979cb,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,,,,0.9999475717240855,SAR202,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202,SILVA-ecological+GTDB
e237ca96e24f1347514ca43e5f318844,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,o__SHYF01,f__SHYF01,g__SHYF01,0.9996197044197676,SAR202 / SHYF01,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202 / SHYF01,SILVA-ecological+GTDB
e25cef21f8aaf5cbba211558922b6d2b,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,o__UBA3495,f__UBA3495,g__UBA11650,0.923545214737586,SAR202 / UBA11650,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202 / UBA11650,SILVA-ecological+GTDB
e3e9c17200f2dca87e70b577573a0216,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,o__UBA3495,f__UBA3495,g__UBA9611,0.8689875685145938,SAR202 / UBA9611,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202 / UBA9611,SILVA-ecological+GTDB
e5ebdc47ffc858bf80d781275394a65d,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,o__Australimonadales,f__Australimonadaceae,g__CALGTL01,0.955015156638995,SAR202 / CALGTL01,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202 / CALGTL01,SILVA-ecological+GTDB
e78e08b75fffaa88dd3bea7ad8ed3c2f,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,o__UBA3495,f__UBA3495,g__G963667675,0.9828396146111796,SAR202 / G963667675,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202 / G963667675,SILVA-ecological+GTDB
ec6fc879bc56a4994c575c595f4e7f4a,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,o__Plut-88900,f__Plut-88900,g__Plut-88900,0.9572442340897128,SAR202 / Plut-88900,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202 / Plut-88900,SILVA-ecological+GTDB
ecf49ba062115f87501f1f5f3da971a2,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,o__UBA3495,f__UBA3495,,0.8717476327016612,SAR202,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202,SILVA-ecological+GTDB
f1159df91f4320649b2b101620be9319,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,o__Vicinamibacterales,,,0.8896420604207572,SAR202,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202,SILVA-ecological+GTDB
f623abc7fec1e68ce25dfbd298fa4498,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,,,,0.9977075436753692,SAR202,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202,SILVA-ecological+GTDB
f6f0c677f326cd9c406d31c7bd4cc96f,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,o__SAR202,f__VXLM01,g__VXLM01,0.7458942964610966,SAR202 / VXLM01,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202 / VXLM01,SILVA-ecological+GTDB
f75892704acb4ad8b7b583779fe1d609,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,o__Lucifugimonadales,f__Lucifugimonadaceae,g__TMED-70,0.999981645172157,SAR202 / TMED-70,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202 / TMED-70,SILVA-ecological+GTDB
f90928aa0d63847c346cb77f3204bc0a,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,o__Lucifugimonadales,f__Lucifugimonadaceae,g__Lucifugimonas,0.7882958393787496,SAR202 / Lucifugimonas,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202 / Lucifugimonas,SILVA-ecological+GTDB
fa03fe7731651ea005fc2b101c0c5728,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,o__SAR202,f__G958296245,g__G958296245,0.9129576187967672,SAR202 / G958296245,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202 / G958296245,SILVA-ecological+GTDB
fb3978be9058fdf79c48c78f48640a0d,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,o__UBA3495,f__UBA3495,g__UBA9611,0.8061287638074124,SAR202 / UBA9611,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202 / UBA9611,SILVA-ecological+GTDB
fb71862e9b2783b23a2c47d98c955f18,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,,,,0.9968855031286568,SAR202,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202,SILVA-ecological+GTDB
fe8b958fb7799f931bf527a6db134b7b,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,o__Australimonadales,f__Australimonadaceae,,0.8069110813307038,SAR202,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202,SILVA-ecological+GTDB
06e1e76238765b385ef20873a430b945,o__SAR202_clade,f__SAR202_clade,g__SAR202_clade,o__UBA3495,f__UBA3495,g__UBA11650,0.9765410848213254,SAR202 / UBA11650,SAR202 / deep heterotrophs,SILVA-ecological+GTDB,,SAR202,SILVA ecological lineage,ecological_clade_retained,SAR202,SAR202 / UBA11650,SILVA-ecological+GTDB
25cb4e6687aabc60469c82e6f69637a9,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__Burkholderiales,f__Nitrosomonadaceae,g__GCA-2721545,0.7245845152111088,SAR324 / GCA-2721545,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / GCA-2721545,SILVA-ecological+GTDB
89141872710c9a49d865e55f2a35fe5e,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.5000000201147974,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
4a3b62792d37c5af931fb83157505314,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__SAR324,f__NAC60-12,g__JCVI-SCAAA005,0.833693599872181,SAR324 / JCVI-SCAAA005,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / JCVI-SCAAA005,SILVA-ecological+GTDB
4ebf60eae6a25de1f7fb819ff212141c,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__SAR324,f__NAC60-12,g__Arctic96AD-7,0.7194282592071192,SAR324 / Arctic96AD-7,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / Arctic96AD-7,SILVA-ecological+GTDB
d6d7ef9554af0ef8c715169a6136f458,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__Burkholderiales,f__Nitrosomonadaceae,g__GCA-2721545,0.9171119891297131,SAR324 / GCA-2721545,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / GCA-2721545,SILVA-ecological+GTDB
4f487bc7e9aaff20fafb073ca6924ace,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__Burkholderiales,f__Nitrosomonadaceae,g__GCA-2721545,0.9158314576177728,SAR324 / GCA-2721545,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / GCA-2721545,SILVA-ecological+GTDB
a8a4a4afc9503a445ac2110bf7542de3,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__SAR324,f__NAC60-12,g__Arctic96AD-7,0.8984620326443341,SAR324 / Arctic96AD-7,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / Arctic96AD-7,SILVA-ecological+GTDB
5b694730e130af4e994deebc1d9a3832,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.5000074972814775,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
a08cf8885f7100ced3aa5a1228b476fe,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__Burkholderiales,f__Nitrosomonadaceae,g__GCA-2721545,0.91712258175827,SAR324 / GCA-2721545,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / GCA-2721545,SILVA-ecological+GTDB
72d15aa49ae1b8c3330394ca85157528,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.9999997226346388,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
c503500c3663da66af3ebfee858d88a5,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__SAR324,f__NAC60-12,g__UBA8110,0.9999515537511424,SAR324 / UBA8110,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / UBA8110,SILVA-ecological+GTDB
d6d7f919a8ca7f2a677dd756e05cbc9a,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.9999996225061936,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
65a8431e570ac4d7df28fd15b5b75b0e,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__SAR324,f__NAC60-12,g__Arctic96AD-7,0.9680875846866452,SAR324 / Arctic96AD-7,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / Arctic96AD-7,SILVA-ecological+GTDB
d3954bfa3bcb07c94324ebeb5ddb808d,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__Burkholderiales,f__Nitrosomonadaceae,g__GCA-2721545,0.7613193370843756,SAR324 / GCA-2721545,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / GCA-2721545,SILVA-ecological+GTDB
c9f4d207d2fab9317e8936b05f4298bb,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__SAR324,f__NAC60-12,g__UBA8110,0.8984858547758735,SAR324 / UBA8110,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / UBA8110,SILVA-ecological+GTDB
d79e238777e5873e4197a39ee1419212,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.999998854324276,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
000d4ab8701d9d445310807f936d0034,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.6692611636968873,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
e6d9dfd344fbdbbf03725d0449604fc0,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.8269565477314769,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
a65a78dfec54f9e388597085f93faf95,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.5000069480531125,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
1122bc688075bf1240cb525e9d8a6866,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.5442855908079958,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
ffe90e2f12f9e90726829eac9a795b8e,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.9999997113746874,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
6cd587f908bfcb88f4b9c29d769bae58,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__Burkholderiales,f__Nitrosomonadaceae,g__GCA-2721545,0.9535217756880944,SAR324 / GCA-2721545,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / GCA-2721545,SILVA-ecological+GTDB
ccb54c7d2603ed2a46b948720e2da9fa,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.5000006007351867,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
44bdb19c449f30660172a351f3ec22ba,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__Paenibacillales,,,0.7953216297401391,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
882c5fc0681ca73abb88e77bf16f90f6,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.5000092558619489,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
864687fac4f0e44f909d46fb0756907c,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.999999754417573,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
69001a13db7bf0d9404e4bc5f63c8239,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.5000090107077816,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
9603d80b0889d603fac8a4f582135d4a,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.5000116653320088,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
7b8ace9694da29760852f8af8532a1b2,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.9999997635653044,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
702c6a4a3b026de2767cfc4bd1834dc4,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__Burkholderiales,f__Nitrosomonadaceae,g__GCA-2721545,0.917923580102437,SAR324 / GCA-2721545,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / GCA-2721545,SILVA-ecological+GTDB
43b12294239a2d08fa155fdc843dce50,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.9999759630199452,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
85d9284a25e8bb245cac6ac9302318f0,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.9999542524815856,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
d492d27c5455f1cb5997a7f65b337cef,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.9999981919095816,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
28509ace498f3bb6e5ad1fe50ba830c1,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__Burkholderiales,f__Nitrosomonadaceae,g__GCA-2721545,0.9172986735030784,SAR324 / GCA-2721545,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / GCA-2721545,SILVA-ecological+GTDB
fc425e7a74bcfc315366e912a81132f6,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__UBA2361,f__RFPC01,g__RFPC01,0.7866817568597826,SAR324 / RFPC01,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / RFPC01,SILVA-ecological+GTDB
6ee410733fde6031ec71ee3a270dceaf,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__Burkholderiales,f__Nitrosomonadaceae,g__GCA-2721545,0.9168092112339212,SAR324 / GCA-2721545,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / GCA-2721545,SILVA-ecological+GTDB
0791f1158af8f3376bfb2c4076f83087,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.9863600726153444,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
e9ffbcd2e50d059ff54e1f9286db9375,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__SAR324,f__NAC60-12,g__Arctic96AD-7,0.7661722158776028,SAR324 / Arctic96AD-7,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / Arctic96AD-7,SILVA-ecological+GTDB
9fd66c796d98ed6d274cc8a1e299b40f,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__UBA2361,f__CALJRW01,g__CALJRW01,0.8769502642613274,SAR324 / CALJRW01,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / CALJRW01,SILVA-ecological+GTDB
839dec423e46fefd9e0a53cb5726fd36,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__SAR324,f__NAC60-12,g__Arctic96AD-7,0.99151228357428,SAR324 / Arctic96AD-7,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / Arctic96AD-7,SILVA-ecological+GTDB
041f14c6fecc0722e48a8193efd0a24a,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__UBA2361,f__RFPC01,g__RFPC01,0.7049064495444083,SAR324 / RFPC01,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / RFPC01,SILVA-ecological+GTDB
f7b6ae14a870a97113df3f962a2f2b69,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.6442766069467598,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
a4bcc6e7b321480a6a16414cfafaf4a5,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.9999996706651524,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
536e3e2b3bd0a16cdb3948a6fdeeb44a,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.5000392226156769,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
7bb452cc0e035fcf55bedfe95baf2f0f,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__UBA2361,f__RFPC01,g__RFPC01,0.9557822167696002,SAR324 / RFPC01,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / RFPC01,SILVA-ecological+GTDB
bebe9df72f711c442c0de79bfe831bf9,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.9988284769927208,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
066e951f100bf9bc7125beaeb9ea667b,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__SAR324,f__NAC60-12,g__UBA8110,0.7799304052868384,SAR324 / UBA8110,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / UBA8110,SILVA-ecological+GTDB
b7a606ecc8a3e397591dba745be547c2,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.5000113993699886,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
b309bdf1898c561bbeb3fa951c4d5bec,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),,,,0.8312437936718575,SAR324,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324,SILVA-ecological+GTDB
22dab14d35426c021a1268cc556b7813,o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),o__SAR324,f__NAC60-12,g__UBA8110,0.9309110673427512,SAR324 / UBA8110,SAR324 / deep heterotrophs,SILVA-ecological+GTDB,,SAR324,SILVA ecological lineage,ecological_clade_retained,SAR324,SAR324 / UBA8110,SILVA-ecological+GTDB
